Date,ADS Change,EPU Change,% FTSE100 Change,Previous Day % FTSE100 Change,% MSCI Change,Vix Close,Change in SWAV
2020-11-18,-0.0158180999999999,-102.31,0.31,-0.87,-0.59,23.84,0.0059106847073492
2020-11-19,-0.0126273,108.95999999999998,-0.8,0.31,0.12,23.11,0.0021338076178855
2020-11-20,-0.00944141,-18.680000000000007,0.27,-0.8,-0.25,23.7,0.0110085719632607
2020-11-25,-0.0082881999999999,64.70999999999998,-0.64,1.55,0.1,21.25,-0.0017368117395077
2020-11-26,-0.01003,-24.329999999999984,-0.44,-0.64,0.02,21.25,0.0040431565107373
2020-11-27,-0.0117757,220.8,0.07,-0.44,0.44,20.84,-0.0003857940613719
2020-12-02,0.0046266,-34.33000000000004,1.23,1.89,0.19,21.17,-0.0090048662979542
2020-12-03,0.0110088,-38.94,0.42,1.23,0.28,21.28,0.0029468538820837
2020-12-04,0.0173952,1.8600000000000136,0.92,0.42,0.7,20.79,0.0101941721146276
2020-12-09,0.0334815,-135.83999999999995,0.08,0.05,-0.55,22.27,0.0036367978191762
2020-12-10,0.034603,125.28000000000004,0.54,0.08,0.04,22.52,0.0012258966841668
2020-12-11,0.0357379999999999,-164.08000000000004,-0.8,0.54,-0.25,23.31,-0.0258689548496129
2020-12-16,0.03047,-42.74000000000001,0.88,-0.28,0.42,22.5,0.0065719202540323
2020-12-17,0.0279679999999999,127.49,-0.3,0.88,0.76,21.93,0.0067170071671933
2020-12-18,0.025476,-39.27000000000004,-0.33,-0.3,-0.32,21.57,0.0107058951675422
2020-12-23,0.01685,120.29000000000002,0.66,0.57,0.32,23.31,0.0105589973097196
2020-12-24,0.015639,-5.2900000000000205,0.1,0.66,0.29,21.53,0.0134279257128382
2020-12-31,0.0200719999999999,-65.48000000000002,-1.45,-0.71,0.15,22.75,0.0614994838635591
2021-01-06,0.011658,-79.87,3.47,0.61,0.57,25.07,0.0001232144275478
2021-01-07,0.0106259999999999,-76.14000000000001,0.22,3.47,1.28,22.37,-0.0030410279880735
2021-01-08,0.0095979999999999,-49.41999999999999,0.24,0.22,0.7,21.56,0.005341874429021
2021-01-13,-0.0130649999999999,-42.920000000000016,-0.13,-0.65,0.2,22.21,-0.0005494887085562
2021-01-14,-0.019944,-17.069999999999993,0.84,-0.13,-0.06,23.25,-0.0014265226797325
2021-01-15,-0.0268299999999999,-31.069999999999997,-0.97,0.84,-0.85,24.34,0.0068259598173374
2021-01-20,-0.061595,89.67000000000002,0.41,-0.11,1.06,21.58,-5.038021594450104e-05
2021-01-21,-0.068626,49.620000000000005,-0.37,0.41,0.15,21.32,0.0075348956791764
2021-01-22,-0.0756819999999999,-34.5,-0.3,-0.37,-0.36,21.91,-0.0087951984886345
2021-01-27,-0.1052424,-29.75999999999999,-1.3,0.23,-2.17,37.21,0.0038264882067241
2021-01-28,-0.11044,-182.68,-0.63,-1.3,0.6,30.21,0.0005562318050487
2021-01-29,-0.11568,85.5,-1.82,-0.63,-1.8,33.09,-0.0088391211835479
2021-02-03,-0.1063079999999999,-49.22999999999996,-0.14,0.78,0.22,22.91,9.548697354633262e-05
2021-02-04,-0.09375,-40.38000000000002,-0.06,-0.14,0.72,21.77,0.0042400801807636
2021-02-05,-0.0812299999999999,-25.97999999999999,-0.22,-0.06,0.57,20.87,0.0243930134832943
2021-02-10,-0.0216899999999999,36.35,-0.11,0.12,0.08,21.99,0.0069518516179402
2021-02-11,-0.0101599999999999,15.940000000000026,0.07,-0.11,0.23,21.25,-0.0007391537401437
2021-02-12,0.0013399999999998,137.47,0.94,0.07,0.42,19.97,-0.0020432834361833
2021-02-17,0.0468999999999999,-49.640000000000015,-0.56,-0.11,-0.43,21.5,0.0013169730366134
2021-02-18,0.0544500000000001,17.53,-1.4,-0.56,-0.46,22.49,0.0019645974934393
2021-02-19,0.0620099999999999,48.74000000000001,0.1,-1.4,0.13,22.05,0.0044877067907459
2021-02-24,0.11381,42.68999999999997,0.5,0.21,0.47,21.34,-0.001678951864024
2021-02-25,0.1260909999999999,113.47000000000004,-0.11,0.5,-1.5,28.89,0.0016201329691627
2021-02-26,0.138419,-80.35000000000002,-2.53,-0.11,-1.21,27.95,0.0260842203504484
2021-03-03,0.159185,96.39999999999998,0.93,0.38,-0.96,26.67,0.000393877963509
2021-03-04,0.1512279999999999,-107.00999999999996,-0.37,0.93,-1.28,28.57,0.000649291434168
2021-03-05,0.14333,237.39,-0.31,-0.37,0.82,24.66,-0.0127041848236866
2021-03-10,0.1071599999999999,70.08999999999997,-0.07,0.17,0.49,22.56,0.0034242522395511
2021-03-11,0.1004099999999998,95.94000000000004,0.17,-0.07,1.11,21.91,0.0033068460691838
2021-03-12,0.09369,-232.40000000000003,0.36,0.17,0.04,20.69,0.020712983431996
2021-03-17,0.05031,195.59,-0.6,0.8,0.11,19.23,0.0084259812921263
2021-03-18,0.0403399999999998,-75.63,0.25,-0.6,-0.87,21.58,-0.0072658545423222
2021-03-19,0.03038,159.90000000000003,-1.05,0.25,-0.22,20.95,-0.015404730681212
2021-03-24,-0.0056800000000001,-176.8,0.2,-0.4,-0.74,21.2,0.0062486948651887
2021-03-25,-0.0110599999999998,159.76999999999998,-0.57,0.2,0.28,19.81,0.0020722420760518
2021-03-26,-0.0164600000000001,-176.46999999999997,0.99,-0.57,1.43,18.86,0.0143870588831083
2021-03-31,-0.0494499999999999,61.43000000000001,-0.86,0.53,0.24,19.4,-0.0022177537145474
2021-04-01,-0.0568900000000001,-87.41,0.35,-0.86,1.01,17.33,-0.0059468916200881
2021-04-08,-0.0521800000000001,-103.93,0.83,0.91,0.5,16.95,0.0041686810921692
2021-04-09,-0.0527899999999998,-32.16999999999999,-0.38,0.83,0.5,16.69,-0.0067898938642158
2021-04-14,-0.04722,-107.59,0.71,0.02,-0.16,16.99,-0.0002415718937586
2021-04-15,-0.0449889999999999,28.05000000000001,0.63,0.71,0.97,16.57,-0.0016268913580275
2021-04-16,-0.042764,-38.08000000000001,0.52,0.63,0.39,16.25,0.0117813605144437
2021-04-21,-0.030244,40.60999999999999,0.52,-2.0,0.59,17.5,-0.0042212342097337
2021-04-22,-0.0275619999999999,15.79000000000002,0.62,0.52,-0.31,18.71,0.0072877289019088
2021-04-23,-0.024888,-31.30000000000001,0.0,0.62,0.76,17.33,0.009730137016283
2021-04-28,-0.0204119999999999,-122.15,0.27,-0.26,-0.0,17.28,0.0012713072918099
2021-04-29,-0.0207079999999999,144.48,-0.03,0.27,0.39,17.61,0.0004838301647719
2021-04-30,-0.021013,-168.14,0.12,-0.03,-0.83,18.61,0.007734384207065
2021-05-06,-0.01683,-76.66000000000003,0.52,1.68,0.65,18.39,0.002448833118768
2021-05-07,-0.015664,1.8400000000000036,0.76,0.52,0.93,16.69,0.0020910331770264
2021-05-12,-0.0105689999999999,-171.23999999999998,0.82,-2.47,-1.76,27.59,0.0003725280451666
2021-05-13,-0.009649,19.849999999999994,-0.59,0.82,0.55,23.13,-0.0016636225539404
2021-05-14,-0.0087339999999999,-18.47,1.15,-0.59,1.6,18.81,-0.0330361342621804
2021-05-19,-0.004179,33.130000000000024,-1.19,0.02,-0.61,22.18,0.0076054056456827
2021-05-20,-0.0032719999999999,32.39999999999998,1.0,-1.19,1.07,20.67,-0.0015631985967878
2021-05-21,-0.002365,-106.44,-0.02,1.0,0.03,20.15,-0.0144763629681525
2021-05-26,0.0036829999999999,-123.29,-0.04,-0.31,0.13,17.36,0.0026066217640046
2021-05-27,0.0050979999999999,25.549999999999983,-0.1,-0.04,0.04,16.74,0.0140538721035936
2021-05-28,0.006514,128.07,0.04,-0.1,0.29,16.76,0.0160136243697812
2021-06-03,0.012905,60.900000000000006,-0.61,0.39,-0.44,18.04,-0.0077829062588836
2021-06-04,0.0129549999999999,-74.85999999999999,0.07,-0.61,0.82,16.42,0.0007886463637537
2021-06-09,0.0153039999999999,105.73000000000002,-0.2,0.25,-0.17,17.89,-0.0001312836252479
2021-06-10,0.01606,-112.46,0.1,-0.2,0.36,16.1,-0.0035640190754586
2021-06-11,0.016823,87.83000000000001,0.65,0.1,0.17,15.65,-0.0043280428206304
2021-06-16,0.018928,-23.710000000000008,0.17,0.36,-0.29,18.15,5.603275690224674e-05
2021-06-17,0.0191289999999999,13.650000000000006,-0.44,0.17,-0.4,17.75,-0.0046872488004396
2021-06-18,0.019337,166.57,-1.9,-0.44,-1.41,20.7,0.0125575930637765
2021-06-23,0.014603,25.379999999999995,-0.22,0.39,-0.1,16.32,0.0018624057154901
2021-06-24,0.01289,-33.22,0.51,-0.22,0.51,15.97,-0.0004874718529986
2021-06-25,0.0111829999999999,68.10999999999999,0.37,0.51,0.38,15.62,0.0210727056638375
2021-06-30,0.0089959999999998,-111.70000000000002,-0.71,0.21,-0.24,15.83,-0.0040967816958971
2021-07-01,0.009408,9.980000000000018,1.25,-0.71,0.36,15.48,0.0026267683419561
2021-07-02,0.0079159999999999,17.340000000000003,-0.03,1.25,0.59,15.07,0.0080410671153976
2021-07-07,-0.0034109999999999,-123.57999999999998,0.71,-0.89,0.23,16.2,0.0106619194502858
2021-07-08,-0.006197,46.22,-1.68,0.71,-0.9,19.0,-0.0032576465463611
2021-07-09,-0.008983,-48.43000000000001,1.3,-1.68,1.02,16.18,0.0055207327506709
2021-07-14,-0.0123739999999999,-150.69,-0.47,-0.01,-0.02,16.33,0.0026808670591295
2021-07-15,-0.011653,181.99,-1.12,-0.47,-0.49,17.01,0.0035456845296213
2021-07-16,-0.010935,-157.99,-0.06,-1.12,-0.62,18.45,0.0071255230950263
2021-07-21,-0.014792,-18.44,1.7,0.54,1.03,17.91,0.0044615465277016
2021-07-22,-0.0165629999999999,-34.890000000000015,-0.43,1.7,0.33,17.69,-0.0042205205799367
2021-07-23,-0.0183389999999999,59.140000000000015,0.85,-0.43,0.85,17.2,-0.0282458986367923
2021-07-28,-0.026478,4.329999999999984,0.29,-0.42,0.02,18.31,0.0035288369597344
2021-07-29,-0.0280189999999999,51.83000000000001,0.88,0.29,0.66,17.7,0.0066370787331661
2021-07-30,-0.02957,23.110000000000014,-0.65,0.88,-0.67,18.24,-0.0270705729571606
2021-08-04,-0.0321589999999999,-19.36,0.26,0.34,-0.22,17.97,0.005619424632732
2021-08-05,-0.032002,205.87,-0.05,0.26,0.53,17.28,-0.0011607465307256
2021-08-06,-0.0318569999999999,-190.33,0.04,-0.05,-0.13,16.15,-0.0012092052195517
2021-08-11,-0.0278266999999999,-455.09,0.83,0.4,0.34,16.06,0.0028795018428514
2021-08-12,-0.0265904,-43.22999999999999,-0.37,0.83,0.19,15.59,0.0039037147694763
2021-08-13,-0.0253643599999999,44.56,0.35,-0.37,0.3,15.45,0.0159012933907861
2021-08-18,-0.0214204,-10.349999999999994,-0.16,0.38,-0.71,21.57,0.0099066899622264
2021-08-19,-0.0209299999999999,31.419999999999987,-1.54,-0.16,-0.48,21.67,4.303332859878495e-05
2021-08-20,-0.020448,-50.16,0.41,-1.54,0.55,18.56,-0.0117739607966526
2021-08-25,-0.018094,0.539999999999992,0.34,0.24,0.12,16.79,0.0036627640135981
2021-08-26,-0.0176359999999999,-42.16,-0.35,0.34,-0.5,18.84,-0.0004460772756816
2021-08-27,-0.017185,63.920000000000016,0.32,-0.35,0.75,16.39,0.0055385040372362
2021-09-02,-0.014183,-41.08000000000001,0.2,0.42,0.31,16.41,0.0086290122401361
2021-09-03,-0.0122039999999999,37.56999999999999,-0.36,0.2,0.08,16.41,-0.0566753836194643
2021-09-08,0.0003909999999999,-118.59,-0.75,-0.53,-0.38,17.96,0.006964324162723
2021-09-09,0.0032739999999999,-46.93000000000001,-1.01,-0.75,-0.35,18.8,-0.005639830731991
2021-09-10,0.006157,-55.99000000000001,0.07,-1.01,-0.45,20.95,0.0290038035416999
2021-09-15,0.0229679999999999,-114.74,-0.25,-0.49,0.37,18.18,0.0051580622227268
2021-09-16,0.0266629999999999,-72.50999999999999,0.16,-0.25,-0.16,18.69,0.0052011685507015
2021-09-17,0.0303669999999999,-10.190000000000012,-0.91,0.16,-0.83,20.81,0.00826258103562
2021-09-22,0.046444,-38.19999999999999,1.47,1.12,0.81,20.87,0.0011067163005126
2021-09-23,0.0493546,-88.96000000000001,-0.07,1.47,1.04,18.63,-0.0049199575223057
2021-09-24,0.0522845,-44.93000000000001,-0.38,-0.07,-0.09,17.75,0.0160341446940603
2021-09-29,0.0598749999999999,-32.25,1.14,-0.5,-0.13,22.56,0.004825778214035
2021-09-30,0.060478,89.92000000000002,-0.31,1.14,-0.73,23.14,-0.0067194299732901
2021-10-01,0.0611029999999999,-94.38000000000002,-0.84,-0.31,0.54,21.15,0.0129195317250048
2021-10-06,0.044464,76.88999999999999,-1.15,0.94,-0.01,21.0,0.0016784202260039
2021-10-07,0.041721,-13.810000000000002,1.17,-1.15,1.02,19.54,-0.0005311291992832
2021-10-08,0.0389929999999999,-34.869999999999976,0.25,1.17,-0.09,18.77,0.0201533030557936
2021-10-13,0.0287899999999999,33.44999999999999,0.16,-0.23,0.47,18.64,0.0018442291345538
2021-10-14,0.0272149999999999,21.19,0.92,0.16,1.5,16.86,-7.980619749503592e-05
2021-10-15,0.0256499999999999,-96.01,0.37,0.92,0.81,16.3,-0.0491564399106234
2021-10-20,0.0149299999999998,-55.63000000000001,0.08,0.19,0.37,15.49,0.0056131711983077
2021-10-21,0.0123900000000001,61.67,-0.45,0.08,0.15,15.01,0.0027018234177776
2021-10-22,0.0098799999999998,-32.60000000000001,0.2,-0.45,-0.04,15.43,0.0092571399830204
2021-10-27,-0.0006300000000001,-54.10999999999999,-0.33,0.76,-0.49,16.98,0.0081899063206039
2021-10-28,-0.0024399999999999,-4.090000000000003,-0.05,-0.33,0.87,16.53,0.0028365074934927
2021-10-29,-0.0042699999999999,15.789999999999992,-0.16,-0.05,-0.15,16.26,0.0203063780382912
2021-11-03,-0.0112699999999998,35.71000000000004,-0.36,-0.19,0.52,15.1,0.0004329414772804
2021-11-04,-0.01197,14.149999999999975,0.43,-0.36,0.38,15.44,0.0026785652255787
2021-11-05,-0.0126699999999999,13.889999999999986,0.33,0.43,0.24,16.48,0.0132464902098583
2021-11-10,-0.015376,-139.03,0.91,-0.36,-0.81,18.73,0.0019429205818966
2021-11-11,-0.015819,41.81,0.6,0.91,0.01,17.66,0.0051733285369767
2021-11-12,-0.0162679999999999,140.58,-0.49,0.6,0.68,16.29,-0.0111139199011039
2021-11-17,-0.0216199999999999,-48.54999999999998,-0.49,-0.34,-0.28,17.11,0.0052407477911875
2021-11-18,-0.023116,93.22,-0.48,-0.49,0.17,17.59,0.0034973989717485
2021-11-19,-0.0246189999999999,-22.27000000000001,-0.45,-0.48,-0.2,17.91,-0.0352494859234693
2021-11-24,-0.029217,73.69000000000001,0.27,0.15,0.04,18.58,0.0093361401892883
2021-11-25,-0.0297609999999999,-68.55000000000001,0.33,0.27,0.14,18.58,0.0078676587632229
2021-11-26,-0.0303149999999999,35.53999999999999,-3.64,0.33,-2.2,28.62,0.0180786134594312
2021-12-01,-0.0350949999999999,-22.079999999999984,1.55,-0.71,-0.45,31.12,0.0301608423607002
2021-12-02,-0.035069,-27.77000000000001,-0.55,1.55,0.75,27.95,-0.0019795284815237
2021-12-03,-0.035056,104.93,-0.1,-0.55,-0.79,30.67,0.0104361769931575
2021-12-08,-0.030753,-33.03999999999999,-0.04,1.49,0.38,19.9,0.0078612936343243
2021-12-09,-0.0293379999999999,-10.829999999999998,-0.22,-0.04,-0.75,21.58,0.0034617025926917
2021-12-10,-0.027935,2.1699999999999875,-0.4,-0.22,0.5,18.69,-0.0174927744674719
2021-12-15,-0.0257694,30.25999999999999,-0.66,-0.18,1.18,19.29,0.0044780840723186
2021-12-16,-0.025992184,60.04000000000002,1.25,-0.66,-0.25,20.57,0.0069671795751251
2021-12-17,-0.026224816,-40.10000000000002,0.13,1.25,-0.87,21.57,0.0109329446089594
2021-12-22,-0.028063,15.829999999999984,0.61,1.38,0.99,18.63,0.0080132791654703
2021-12-23,-0.028532,50.66,0.43,0.61,0.71,17.96,0.0027585733281914
2021-12-24,-0.0290119999999999,-111.91,-0.02,0.43,0.02,17.96,0.0057696277140751
2021-12-31,-0.022149,81.49000000000001,-0.25,-0.24,-0.16,17.22,0.0694187967183423
2022-01-06,-0.0076539999999999,10.620000000000005,-0.88,0.16,-0.57,19.61,0.0049247947795595
2022-01-07,-0.005143,39.24000000000001,0.47,-0.88,-0.22,18.76,-0.0077950624764919
2022-01-12,0.004112,-122.38000000000002,0.81,0.62,0.65,17.62,0.0041017287887807
2022-01-13,0.005528,13.72,0.16,0.81,-1.0,20.31,-0.0021666480631897
2022-01-14,0.0069449999999999,-120.48,-0.28,0.16,-0.28,19.19,0.0096877108455404
2022-01-19,0.0135609999999999,-54.589999999999975,0.35,-0.63,-0.82,23.85,0.0038324199627619
2022-01-20,0.014828,15.779999999999973,-0.06,0.35,-0.53,25.59,0.0038516179567146
2022-01-21,0.0161,12.430000000000009,-1.2,-0.06,-1.85,28.85,0.006886439994054
2022-01-26,0.0225869999999999,88.4,1.33,1.02,0.14,31.96,0.0016799409911715
2022-01-27,0.023911,-171.21,1.13,1.33,-0.82,30.49,0.0030618171007629
2022-01-28,0.0252439999999999,174.03,-1.17,1.13,1.7,27.66,0.0152495074950983
2022-02-02,0.027147,15.26000000000002,0.63,0.96,0.88,22.09,0.0016184835762067
2022-02-03,0.0248535,-12.670000000000016,-0.71,0.63,-1.97,24.35,0.0053562779238581
2022-02-04,0.0225681999999999,-57.829999999999984,-0.17,-0.71,0.29,23.22,0.015574760329986
2022-02-09,0.0171451,5.829999999999984,1.01,-0.08,1.55,19.96,-0.0009258095096786
2022-02-10,0.0168656999999999,-9.079999999999984,0.38,1.01,-1.18,23.91,-0.0012250424336309
2022-02-11,0.0165926999999999,-100.53,-0.15,0.38,-1.58,27.36,0.00604673396229
2022-02-16,0.0110029999999999,64.15999999999997,-0.07,1.03,0.2,24.29,0.0021377642276921
2022-02-17,0.0093239999999999,-191.23,-0.87,-0.07,-1.67,28.11,-0.0021330843846231
2022-02-18,0.00765,99.1,-0.32,-0.87,-0.85,27.75,-0.000675815582397
2022-02-23,-0.0012559999999999,25.88000000000001,0.05,0.13,-1.37,31.02,0.0066517801945209
2022-02-24,-0.00311,109.68,-3.88,0.05,-0.12,30.32,-0.0068222493394356
2022-02-25,-0.0049659999999999,-72.58000000000001,3.91,-3.88,2.56,27.59,0.0272193071063659
2022-03-02,-0.0094569999999999,152.32000000000002,1.36,-1.72,1.14,30.74,0.0018707684485073
2022-03-03,-0.008787,-121.05,-2.57,1.36,-0.74,30.48,0.007822517175662
2022-03-04,-0.0081202999999999,99.49,-3.48,-2.57,-1.56,31.98,0.0048830888774717
2022-03-09,-0.0070898999999999,-108.47,3.25,0.07,3.01,32.45,0.0041330898178776
2022-03-10,-0.0071933,43.650000000000006,-1.27,3.25,-0.36,30.23,-0.0008849968004588
2022-03-11,-0.0072993999999999,119.21999999999996,0.8,-1.27,-1.1,30.75,0.0112099119977104
2022-03-16,-0.0084470999999999,36.10999999999999,1.62,-0.25,2.46,26.67,-0.0019239465246085
2022-03-17,-0.00876236,353.72,1.28,1.62,1.53,25.67,0.0068539316289463
2022-03-18,-0.00908104,-221.12999999999997,0.26,1.28,0.98,23.87,0.0185396162206002
2022-03-23,-0.0087669,480.58,-0.22,0.46,-0.91,23.57,0.0022939948088651
2022-03-24,-0.0084530999999999,29.079999999999927,0.09,-0.22,0.95,21.67,0.002306699567694
2022-03-25,-0.0081426,-179.88,0.21,0.09,0.25,20.81,-0.0001582988071456
2022-03-30,-0.007304,-131.38,0.55,0.86,-0.45,19.33,-0.0029100293195242
2022-03-31,-0.007235,49.610000000000014,-0.83,0.55,-1.41,20.56,0.0007360071868944
2022-04-01,-0.0071679999999999,-142.23000000000002,0.3,-0.83,0.13,19.63,0.0090043784138035
2022-04-06,-0.0080039999999999,-47.93000000000001,-0.34,0.72,-1.22,22.1,0.0054988257080412
2022-04-07,-0.008165,116.5,-0.47,-0.34,0.06,21.55,-0.0022079861509013
2022-04-08,-0.008328,33.95000000000002,1.56,-0.47,-0.06,21.16,-0.0020794329370301
2022-04-13,-0.010285,-129.01999999999998,0.05,-0.55,0.85,21.82,0.0032725418088924
2022-04-14,-0.0108339999999999,145.17,0.47,0.05,-0.82,22.7,0.0014522111477748
2022-04-21,-0.01361,-198.4,-0.02,0.37,-1.16,22.68,4.248287557995223e-05
2022-04-22,-0.0138989999999999,88.81,-1.39,-0.02,-2.62,28.21,-0.0048595140094815
2022-04-27,-0.014386,244.39,0.53,0.08,-0.12,31.6,-0.0034061615671101
2022-04-28,-0.0143599999999999,240.82,1.13,0.53,1.92,29.99,-0.0012545085133323
2022-04-29,-0.0143409999999999,-429.97,0.47,1.13,-2.3,33.4,-0.0104667515477591
2022-05-05,-0.0138039999999999,-102.89,0.13,-0.9,-2.8,31.2,0.008941579152033
2022-05-06,-0.01369,81.64999999999999,-1.54,0.13,-0.79,30.19,-0.0050641860698946
2022-05-11,-0.009101,95.73,1.44,0.37,-0.92,32.56,-0.0001817298264482
2022-05-12,-0.00765,-36.95000000000002,-1.56,1.44,-0.48,31.77,-0.0025597041715563
2022-05-13,-0.0062029999999999,-48.62999999999998,2.55,-1.56,2.33,28.87,-0.0069204575014225
2022-05-18,-0.002972,-30.97,-1.07,0.72,-2.98,30.96,0.0004265313094936
2022-05-19,-0.0028589999999999,415.22,-1.82,-1.07,-0.51,29.35,0.0049714409144888
2022-05-20,-0.002749,-445.94,1.19,-1.82,0.16,29.43,0.0284244759882461
2022-05-25,-0.0021219999999999,55.34,0.51,-0.39,0.73,28.37,0.0020378954059894
2022-05-26,-0.0019869999999999,18.5,0.56,0.51,1.62,27.5,0.0026562952045218
2022-05-27,-0.001854,-1.9300000000000068,0.27,0.56,2.14,25.72,0.0111805282775465
2022-06-01,0.002124,-34.20999999999998,-0.98,0.1,-0.74,25.69,0.0066034983213689
2022-06-08,0.011568,51.03,-0.08,-0.12,-0.79,23.96,0.0030978649845279
2022-06-09,0.0125619999999999,-4.589999999999975,-1.54,-0.08,-2.21,26.09,0.0012870770231721
2022-06-10,0.0135589999999999,-129.04000000000002,-2.12,-1.54,-2.95,27.75,0.0153953534914008
2022-06-15,0.019072,118.19,1.2,-0.25,1.22,29.62,0.0041575009414657
2022-06-16,0.020253,-197.06,-3.14,1.2,-2.59,32.95,0.0023061212755312
2022-06-17,0.0214419999999999,5.240000000000009,-0.41,-3.14,-0.19,31.13,-0.0243395146918677
2022-06-22,0.026912,46.98000000000002,-0.88,0.42,-0.24,28.95,0.0073336033177168
2022-06-23,0.0279559999999999,142.51000000000002,-0.97,-0.88,0.46,29.05,-0.0009019532328643
2022-06-24,0.029009,-139.73000000000002,2.68,-0.97,2.76,27.23,0.0071465813712687
2022-06-29,0.0350556999999999,123.96999999999998,-0.15,0.9,-0.38,28.16,0.0030252106628694
2022-06-30,0.0363837,-77.35,-1.96,-0.15,-1.1,28.71,0.0066145496634043
2022-07-01,0.0377258999999999,87.28999999999999,-0.01,-1.96,0.54,26.7,0.013304659223144
2022-07-06,0.02948,385.97,1.17,-2.86,0.28,26.73,-0.0028818122140324
2022-07-07,0.0278969999999999,-146.48000000000002,1.14,1.17,1.59,26.08,0.0054501995388019
2022-07-08,0.026325,94.21000000000004,0.1,1.14,0.06,24.64,0.0085055244012799
2022-07-13,0.0185299999999999,158.80999999999997,-0.74,0.18,-0.37,26.82,0.0043143887177725
2022-07-14,0.016986,-74.39999999999998,-1.63,-0.74,-0.93,26.4,-0.0003070893898764
2022-07-15,0.015448,-110.73,1.69,-1.63,1.89,24.23,0.0118717450940522
2022-07-20,0.0082729999999999,-82.95000000000002,-0.44,1.01,0.59,23.88,-0.0145212683163034
2022-07-21,0.006908,-65.89,0.09,-0.44,0.75,23.11,-7.16797026648619e-05
2022-07-22,0.0055459999999999,15.36,0.08,0.09,-0.49,23.03,0.0046911154404731
2022-07-27,-0.000686,206.97,0.57,-0.0,1.93,23.24,0.0066154738546624
2022-07-28,-0.0018559999999999,105.93,-0.04,0.57,1.3,22.33,-0.0016588734186903
2022-07-29,-0.003027,-161.08,1.06,-0.04,1.35,21.33,-0.0122551232852415
2022-08-03,-0.007288,-73.75999999999999,0.49,-0.06,0.99,21.95,0.0051911998196316
2022-08-04,-0.007307,-12.389999999999986,0.03,0.49,0.23,21.44,0.0092223096612601
2022-08-05,-0.0073269999999999,-71.97,-0.11,0.03,-0.35,21.15,0.0130477884659544
2022-08-10,-0.0065769999999999,-19.91,0.25,0.08,2.18,19.74,0.003464885927656
2022-08-11,-0.0063149999999999,-106.98,-0.55,0.25,-0.04,20.2,0.0065416787335543
2022-08-12,-0.006057,33.56,0.47,-0.55,1.15,19.53,0.015291365824531
2022-08-17,-0.0052149999999999,-53.28999999999999,-0.27,0.36,-0.76,19.9,-0.0007101110256082
2022-08-18,-0.005109,32.66999999999999,0.35,-0.27,0.13,19.56,0.0006083553878386
2022-08-19,-0.0050059999999999,-138.98000000000002,0.11,0.35,-1.37,20.6,0.014995994915505
2022-08-24,-0.004807,36.81999999999999,-0.22,-0.61,0.21,22.82,0.0022089012428312
2022-08-25,-0.0048139999999999,-13.47,0.11,-0.22,1.19,21.78,-0.0029697982626869
2022-08-26,-0.00482,5.97999999999999,-0.7,0.11,-2.67,25.56,0.0072628711602081
2022-09-01,-0.004768,-156.61,-1.86,-1.05,-0.65,25.56,0.0026922258304705
2022-09-02,-0.0050489999999999,18.090000000000003,1.86,-1.86,-0.19,25.47,0.0144145967485647
2022-09-07,-0.006924,74.33999999999997,-0.86,0.18,1.13,24.64,0.0036668958749376
2022-09-08,-0.0073649999999999,23.019999999999985,0.33,-0.86,0.84,23.61,-0.003576408393329
2022-09-09,-0.007808,-397.87,1.23,0.33,1.77,22.79,0.0130202384355578
2022-09-14,-0.0083729999999999,34.67,-1.47,-1.17,-0.06,26.16,0.0026780683069376
2022-09-15,-0.00827,55.19,0.07,-1.47,-0.99,26.27,0.0036758464878947
2022-09-16,-0.008169,-64.47999999999999,-0.62,0.07,-0.88,26.3,0.015368592068205
2022-09-22,-0.0112225,12.610000000000014,-1.08,0.63,-1.08,27.35,-0.0068748614317527
2022-09-23,-0.0120438,-42.38,-1.97,-1.08,-2.04,29.92,0.0054838161758368
2022-09-28,-0.0120074,504.94000000000005,0.3,-0.52,1.45,30.18,0.004011652407064
2022-09-29,-0.0114526,-697.51,-1.77,0.3,-1.54,31.84,-0.0006219155841995
2022-09-30,-0.0109020999999999,-144.60000000000008,0.18,-1.77,-0.94,31.62,0.0024772802221807
2022-10-05,-0.0099101999999999,434.57,-0.48,2.57,-0.46,28.55,0.0008694252711696
2022-10-06,-0.0099625,-269.84,-0.78,-0.48,-0.87,30.52,0.0023523889233962
2022-10-07,-0.0100179999999999,-80.84000000000003,-0.09,-0.78,-2.45,31.36,0.0130168783007563
2022-10-12,-0.011715,173.92999999999995,-0.86,-1.06,-0.36,33.57,0.0053617583844346
2022-10-13,-0.012248,200.26,0.35,-0.86,1.86,31.94,0.001752700066507
2022-10-14,-0.0127849999999999,-341.04,0.12,0.35,-1.45,32.02,0.0077795457167086
2022-10-19,-0.014535,464.98,-0.17,0.24,-0.76,30.76,0.000420825357297
2022-10-20,-0.0147669999999999,-870.8,0.27,-0.17,-0.41,29.98,-0.005815711297246
2022-10-21,-0.015003,84.43000000000006,0.37,0.27,1.37,29.69,-0.0932045973732328
2022-10-26,-0.016309,197.23,0.61,-0.01,-0.07,27.28,0.0074609557811323
2022-10-27,-0.0165929999999999,-415.96,0.25,0.61,-0.48,27.39,0.0070704572667124
2022-10-28,-0.016883,12.009999999999993,-0.37,0.25,1.48,25.75,0.0062337508017158
